Age,Male,Female,NHWM,NHBM,NHWF,NHBF,HM,HF,Male_SE,Female_SE,NHWM_SE,NHBM_SE,NHWF_SE,NHBF_SE,HM_SE,HF_SE
57,0.00147500,0.00049900,0.00151000,0.00204900,0.00048600,0.00089500,0.00098300,0.00029100,0.00000500,0.00000300,0.00000600,0.00001900,0.00000300,0.00001100,0.00001300,0.00000700
58,0.00147500,0.00049900,0.00151000,0.00204900,0.00048600,0.00089500,0.00098300,0.00029100,0.00000500,0.00000300,0.00000600,0.00001900,0.00000300,0.00001100,0.00001300,0.00000700
59,0.00147500,0.00049900,0.00151000,0.00204900,0.00048600,0.00089500,0.00098300,0.00029100,0.00000500,0.00000300,0.00000600,0.00001900,0.00000300,0.00001100,0.00001300,0.00000700
60,0.00219100,0.00079300,0.00220000,0.00312100,0.00076200,0.00137000,0.00158400,0.00056900,0.00000700,0.00000400,0.00000800,0.00002600,0.00000500,0.00001600,0.00002000,0.00001100
61,0.00219100,0.00079300,0.00220000,0.00312100,0.00076200,0.00137000,0.00158400,0.00056900,0.00000700,0.00000400,0.00000800,0.00002600,0.00000500,0.00001600,0.00002000,0.00001100
62,0.00219100,0.00079300,0.00220000,0.00312100,0.00076200,0.00137000,0.00158400,0.00056900,0.00000700,0.00000400,0.00000800,0.00002600,0.00000500,0.00001600,0.00002000,0.00001100
63,0.00219100,0.00079300,0.00220000,0.00312100,0.00076200,0.00137000,0.00158400,0.00056900,0.00000700,0.00000400,0.00000800,0.00002600,0.00000500,0.00001600,0.00002000,0.00001100
64,0.00219100,0.00079300,0.00220000,0.00312100,0.00076200,0.00137000,0.00158400,0.00056900,0.00000700,0.00000400,0.00000800,0.00002600,0.00000500,0.00001600,0.00002000,0.00001100
65,0.00301700,0.00123300,0.00302500,0.00424900,0.00119200,0.00203400,0.00236000,0.00096000,0.00000900,0.00000500,0.00001000,0.00003600,0.00000600,0.00002200,0.00002800,0.00001700
66,0.00301700,0.00123300,0.00302500,0.00424900,0.00119200,0.00203400,0.00236000,0.00096000,0.00000900,0.00000500,0.00001000,0.00003600,0.00000600,0.00002200,0.00002800,0.00001700
67,0.00301700,0.00123300,0.00302500,0.00424900,0.00119200,0.00203400,0.00236000,0.00096000,0.00000900,0.00000500,0.00001000,0.00003600,0.00000600,0.00002200,0.00002800,0.00001700
68,0.00301700,0.00123300,0.00302500,0.00424900,0.00119200,0.00203400,0.00236000,0.00096000,0.00000900,0.00000500,0.00001000,0.00003600,0.00000600,0.00002200,0.00002800,0.00001700
69,0.00301700,0.00123300,0.00302500,0.00424900,0.00119200,0.00203400,0.00236000,0.00096000,0.00000900,0.00000500,0.00001000,0.00003600,0.00000600,0.00002200,0.00002800,0.00001700
70,0.00441700,0.00203200,0.00443900,0.00592000,0.00198000,0.00320200,0.00365700,0.00164200,0.00001300,0.00000800,0.00001500,0.00005300,0.00000900,0.00003300,0.00004400,0.00002600
71,0.00441700,0.00203200,0.00443900,0.00592000,0.00198000,0.00320200,0.00365700,0.00164200,0.00001300,0.00000800,0.00001500,0.00005300,0.00000900,0.00003300,0.00004400,0.00002600
72,0.00441700,0.00203200,0.00443900,0.00592000,0.00198000,0.00320200,0.00365700,0.00164200,0.00001300,0.00000800,0.00001500,0.00005300,0.00000900,0.00003300,0.00004400,0.00002600
73,0.00441700,0.00203200,0.00443900,0.00592000,0.00198000,0.00320200,0.00365700,0.00164200,0.00001300,0.00000800,0.00001500,0.00005300,0.00000900,0.00003300,0.00004400,0.00002600
74,0.00441700,0.00203200,0.00443900,0.00592000,0.00198000,0.00320200,0.00365700,0.00164200,0.00001300,0.00000800,0.00001500,0.00005300,0.00000900,0.00003300,0.00004400,0.00002600
75,0.00685200,0.00353000,0.00695100,0.00848600,0.00348300,0.00486200,0.00569800,0.00312400,0.00002000,0.00001300,0.00002200,0.00007900,0.00001400,0.00004800,0.00006600,0.00004200
76,0.00685200,0.00353000,0.00695100,0.00848600,0.00348300,0.00486200,0.00569800,0.00312400,0.00002000,0.00001300,0.00002200,0.00007900,0.00001400,0.00004800,0.00006600,0.00004200
77,0.00685200,0.00353000,0.00695100,0.00848600,0.00348300,0.00486200,0.00569800,0.00312400,0.00002000,0.00001300,0.00002200,0.00007900,0.00001400,0.00004800,0.00006600,0.00004200
78,0.00685200,0.00353000,0.00695100,0.00848600,0.00348300,0.00486200,0.00569800,0.00312400,0.00002000,0.00001300,0.00002200,0.00007900,0.00001400,0.00004800,0.00006600,0.00004200
79,0.00685200,0.00353000,0.00695100,0.00848600,0.00348300,0.00486200,0.00569800,0.00312400,0.00002000,0.00001300,0.00002200,0.00007900,0.00001400,0.00004800,0.00006600,0.00004200
80,0.01155700,0.00656600,0.01188200,0.01230900,0.00657600,0.00798100,0.00948700,0.00594800,0.00003100,0.00002000,0.00003500,0.00012200,0.00002200,0.00007300,0.00010700,0.00006900
81,0.01155700,0.00656600,0.01188200,0.01230900,0.00657600,0.00798100,0.00948700,0.00594800,0.00003100,0.00002000,0.00003500,0.00012200,0.00002200,0.00007300,0.00010700,0.00006900
82,0.01155700,0.00656600,0.01188200,0.01230900,0.00657600,0.00798100,0.00948700,0.00594800,0.00003100,0.00002000,0.00003500,0.00012200,0.00002200,0.00007300,0.00010700,0.00006900
83,0.01155700,0.00656600,0.01188200,0.01230900,0.00657600,0.00798100,0.00948700,0.00594800,0.00003100,0.00002000,0.00003500,0.00012200,0.00002200,0.00007300,0.00010700,0.00006900
84,0.01155700,0.00656600,0.01188200,0.01230900,0.00657600,0.00798100,0.00948700,0.00594800,0.00003100,0.00002000,0.00003500,0.00012200,0.00002200,0.00007300,0.00010700,0.00006900
85,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
86,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
87,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
88,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
89,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
90,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
91,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
92,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
93,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
94,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
95,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
